ID,Title,URL,Difficulty,Frequency Score,Recency,Acceptance %,Premium
10,Regular Expression Matching,https://leetcode.com/problems/regular-expression-matching/,Hard,62.5%,,30.4%,No
981,Time Based Key-Value Store,https://leetcode.com/problems/time-based-key-value-store/,Medium,100.0%,"6m,6m+",49.7%,No
