ID,Title,URL,Difficulty,Frequency Score,Recency,Acceptance %,Premium
75,Sort Colors,https://leetcode.com/problems/sort-colors/,Medium,3.7%,6m+,69.1%,No
76,Minimum Window Substring,https://leetcode.com/problems/minimum-window-substring/,Hard,5.2%,"6m,6m+",46.9%,No
77,Combinations,https://leetcode.com/problems/combinations/,Medium,2.4%,6m+,74.2%,No
78,Subsets,https://leetcode.com/problems/subsets/,Medium,4.1%,6m+,82.0%,No
79,Word Search,https://leetcode.com/problems/word-search/,Medium,6.2%,"6m,6m+",46.8%,No
80,Remove Duplicates from Sorted Array II,https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii/,Medium,1.8%,6m+,64.3%,No
82,Remove Duplicates from Sorted List II,https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii/,Medium,25.0%,,51.3%,No
83,Remove Duplicates from Sorted List,https://leetcode.com/problems/remove-duplicates-from-sorted-list/,Easy,,,,No
84,Largest Rectangle in Histogram,https://leetcode.com/problems/largest-rectangle-in-histogram/,Hard,2.5%,"3m,6m",49.3%,No
85,Maximal Rectangle,https://leetcode.com/problems/maximal-rectangle/,Hard,1.3%,6m+,58.1%,No
88,Merge Sorted Array,https://leetcode.com/problems/merge-sorted-array/,Easy,2.0%,6m+,54.4%,No
90,Subsets II,https://leetcode.com/problems/subsets-ii/,Medium,,,,No
91,Decode Ways,https://leetcode.com/problems/decode-ways/,Medium,5.2%,6m+,37.6%,No
92,Reverse Linked List II,https://leetcode.com/problems/reverse-linked-list-ii/,Medium,3.4%,6m+,51.0%,No
93,Restore IP Addresses,https://leetcode.com/problems/restore-ip-addresses/,Medium,6.5%,6m+,55.3%,No
96,Unique Binary Search Trees,https://leetcode.com/problems/unique-binary-search-trees/,Medium,4.1%,6m+,63.3%,No
99,Recover Binary Search Tree,https://leetcode.com/problems/recover-binary-search-tree/,Medium,2.2%,,58.7%,No
101,Symmetric Tree,https://leetcode.com/problems/symmetric-tree/,Easy,25.0%,6m+,60.7%,No
102,Binary Tree Level Order Traversal,https://leetcode.com/problems/binary-tree-level-order-traversal/,Medium,,,,No
103,Binary Tree Zigzag Level Order Traversal,https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal/,Medium,2.8%,6m+,63.1%,No
104,Maximum Depth of Binary Tree,https://leetcode.com/problems/maximum-depth-of-binary-tree/,Easy,,,,No
105,Construct Binary Tree from Preorder and Inorder Traversal,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal/,Medium,4.5%,"6m,6m+",68.3%,No
106,Construct Binary Tree from Inorder and Postorder Traversal,https://leetcode.com/problems/construct-binary-tree-from-inorder-and-postorder-traversal/,Medium,,,,No
107,Binary Tree Level Order Traversal II,https://leetcode.com/problems/binary-tree-level-order-traversal-ii/,Medium,,,,No
